State,Zip,Utility,Population Served,Contaminant_Factor,county_FIPS
SC,29621,Sandy Springs Water Company Inc,11077,1096,45007
SC,29630,Pickens Water Treatment Plant,10871,1707,45077
SC,29630,Big Creek WS District,10428,932,45077
SC,29631,Bethlehem-roanoke Water District,6334,411,45077
SC,29631,Central Town of,3495,1193,45077
SC,29631,Clemson University,8316,741,45077
SC,29631,Cliffs At Keowee (sc3950009),23,65,45077
SC,29631,College Place (sc3970301),114,996,45077
SC,29631,Crawford Edge (sc3970303),552,1115,45077
SC,29631,Dacusville-cedarrock Wt Company,8700,758,45077
SC,29631,Easley Central Water District #1,3141,1882,45077
SC,29631,Gauley Falls 2 4 5 6,23,4,45077
SC,29631,Gauley Falls WS (sc3950004),36,1,45077
SC,29631,Liberty City of,3338,279,45077
SC,29631,River Bluff S/d,190,21,45077
SC,29631,Rock Point Homeowners Association,6,164,45077
SC,29631,Table Rock Resort (sc3970300),26,79,45077
SC,29643,City of Seneca,33916,1139,45073
SC,29643,Pioneer Rural Water District,15518,1203,45073
SC,29643,City of Walhalla,15768,2024,45073
SC,29643,Starr-iva Water District,8688,868,45073
SC,29658,Bay Ridge S/d,62,34,45073
SC,29658,Cherokee Creek Boys School (sc3770002),26,0,45073
SC,29658,Chickasaw Point,490,1422,45073
SC,29658,Harts Cove and Tory Pointe,560,919,45073
SC,29658,View At The Pier The (sc3770300),864,1335,45073
SC,29658,Isaqueena Point Utility System,36,799,45073
SC,29658,Keowee Bay S/d,115,26,45073
SC,29658,Keowee Key Utility System Inc.,4075,1066,45073
SC,29658,Salem Town of,2278,573,45073
SC,29658,Turtlehead At Keowee S/d,32,3,45073
SC,29658,West Union Town of,468,2006,45073
SC,29658,Westminster City of,7589,1129,45073
SC,29702,City of Rock Hill,74377,1478,45021
SC,29702,York County East WD,25218,1322,45021
SC,29702,Fort Mill,16943,1183,45021
SC,29702,Tega Cay City of,10500,1153,45021
SC,29702,Bgwc Lake Wylie Area (sc4650006),10214,1163,45021
SC,29702,York City of,7258,1283,45021
SC,29702,Clover Town of,6623,1872,45021
SC,29704,York County West Water District,4272,1435,45091
SC,29704,Riverview Rural Cws,2200,1171,45091
SC,29704,Sharon Town of,573,30,45091
SC,29810,Allendale Industrial Park,2270,110,45005
SC,29810,Allendale Town of,3882,50,45005
SC,29810,Fairfax Town of,1962,64,45005
SC,29810,Ulmer Town of,245,94,45005
SC,29812,Barnwell Town of,4563,4,45011
SC,29812,Blackville Town of,2320,240,45011
SC,29812,Elko Town of,371,43,45011
SC,29812,Hilda Town of,311,1,45011
SC,29812,Williston Town of,2953,99,45011
SC,29827,Brunson Town of,649,82,45005
SC,29827,Estill Town of,3990,270,45005
SC,29827,Furman Town of,238,0,45005
SC,29827,Gifford Town of,260,26,45005
SC,29827,Hampton Town of,3015,24,45005
SC,29827,Scotia Town of,161,0,45005
SC,29827,Varnville Town of,1865,30,45005
SC,29827,Yemassee Town of,1228,154,45005
SC,29902,Beaufort Mobile Home Park,107,0,45013
SC,29902,Beaufort-Jasper Water & Sewer Authority,120236,1880,45013
SC,29902,Broad Creek Public Service District,3481,234,45013
SC,29902,Callawassie Island (sc0750041),900,1727,45013
SC,29902,Daufuskie Isl Util-haig Point,608,466,45013
SC,29902,Fripp Island Public Service District,3536,1986,45013
SC,29902,Harbor Island (sc0750013),1039,1847,45013
SC,29902,Hilton Head PSD 1,25558,543,45013
SC,29902,South Island PSD,18299,1009,45013
SC,29902,Water Oak Utility Company,2318,1773,45013
SC,29909,Bjw&sa Palm Key,153,543,45013
SC,29909,Palmetto Mobile Home Park 2 (sc2760013),48,0,45013
SC,29909,Ridgeland Town of,2678,418,45013
UT,84001,Duchesne Company Water Conservancy District,0,1140,49013
UT,84001,Duchesne County Upper Country Water Improvement District,2100,1218,49013
UT,84001,Duchesne Water System,1900,541,49013
UT,84001,East Duchesne Culinary Water Improvement District,600,916,49013
UT,84001,Pinion Forest Ssd,640,19,49013
UT,84001,South Duchesne Culinary Water,525,417,49013
UT,84001,Tabiona Town Water System,350,3,49013
UT,84003,Hobble Creek Haven Development,151,293,49049
UT,84003,Spring Lake,475,87,49049
UT,84003,Utah State Hospital,800,6,49049
UT,84003,Vineyard City,14492,413,49049
UT,84003,Vivian Park Homeowners,365,41,49049
UT,84006,Copperton Improvement District,990,1402,49035
UT,84008,Ballard Water Improvement District,1005,151,49047
UT,84008,Jensen Water Improvement District,1375,719,49047
UT,84008,Pine Meadows PUD,224,675,49047
UT,84008,Vernal City Water System,11000,419,49047
UT,84009,Bluffdale Water System,15400,1982,49035
UT,84009,Cottonwood Coves Inc.,250,474,49035
UT,84009,Draper City Water System,17500,2019,49035
UT,84009,South Jordan City,57067,2049,49035
UT,84009,Webb Well Water Users,250,236,49035
UT,84010,Boyer Hill Military Housing,3300,480,49011
UT,84010,Kaysville City Water System,27300,862,49011
UT,84010,Mutton Hollow Improvement District,740,680,49011
UT,84010,Sunset City Water System,5300,628,49011
UT,84010,Weber Basin Job Corps,230,344,49011
UT,84017,Echo Mutual Water System,70,621,49043
UT,84017,Hoytsville Pipe Water Company,440,194,49043
UT,84018,Hidden Hollow Water Company,45,1160,49029
UT,84018,South Robinson Springs Water Users,28,301,49029
UT,84022,Erda Acres Water Company,950,417,49045
UT,84022,Ophir Canyon Water Assocation,101,207,49045
UT,84022,Oquirrh Mountain Water Company,1506,489,49045
UT,84022,Wendover City Water System,1400,174,49045
UT,84023,Greendale Water Company,467,820,49009
UT,84032,Center Creek Water System,200,419,49051
UT,84032,Hideout Town Water System,900,831,49051
UT,84032,North Village Special Service District,1025,756,49051
UT,84044,Granger - Hunter Improvement District,121083,2326,49035
UT,84047,Jordan Valley Water Conservancy District,82500,1969,49035
UT,84047,Sandy City Water System,99750,1207,49035
UT,84047,Murray City Water System,36000,459,49035
UT,84047,West Jordan City Water System,113699,2844,49035
UT,84067,Huntsville Town Water System,750,309,49057
UT,84067,Pole Patch Water System,66,81,49057
UT,84067,South Ogden City Water System,17000,1770,49057
UT,84067,Uintah Town Water System,1300,833,49057
UT,84067,Waypoint Academy,50,21,49057
UT,84067,West Haven Special Service District,2000,1092,49057
UT,84067,West Warren -warren Improvement District,1040,710,49057
UT,84070,Midvale City Water System,33000,1030,49035
UT,84092,Alta Town Water System,3885,276,49035
UT,84095,Herriman City Municipal Water Department,30000,1893,49035
UT,84106,South Salt Lake City Water System,23600,948,49035
UT,84108,Emigration Improvement District,900,211,49035
UT,84109,Holliday Water Company,15000,373,49035
UT,84116,Magna Water District,32100,2080,49035
UT,84301,Bear River Wcd- Collinston Water System,102,966,49003
UT,84301,Fox Hill Mobile Home Community,60,16,49003
UT,84301,Garland City Water System,2400,709,49003
UT,84301,M & J Trailer Home Community,27,256,49003
UT,84304,Cornish Town Water System,270,552,49005
UT,84501,Wellington City,1676,952,49007
UT,84511,Pack Creek Water Company,75,132,49037
UT,84511,East Wilson Arch Resort Comm.,34,235,49037
UT,84513,Castledale,1700,661,49015
UT,84513,Cleveland Water System,509,91,49015
UT,84513,Elmo Town,368,132,49015
UT,84513,North Emery Special Service District,1500,136,49015
UT,84620,Aurora City,950,456,49041
UT,84620,Brooklyn Tapline Company Inc.,155,588,49041
UT,84620,Sigurd Town Water System,500,887,49041
UT,84620,South Monroe Culinary Water Company,25,849,49041
UT,84621,Manti City,3300,389,49039
UT,84621,Spring City,950,1,49039
UT,84621,Sterling Town Water System,300,409,49039
UT,84624,Holden Town Water System,450,254,49027
UT,84624,Kanosh Town Water System,495,382,49027
UT,84624,Lynndyl Town Water System,100,1298,49027
UT,84628,Levan Town Water System,851,46,49023
UT,84712,Bryce Canyon National Park,35,83,49031
UT,84712,Henrieville Town Water System,300,296,49031
UT,84713,Minersville Water System,907,1475,49001
UT,84714,Bumblebee Water System,60,495,49021
UT,84714,Mid Valley Estates,750,1633,49021
UT,84715,Bicknell Bottoms,45,1471,49055
UT,84715,Lyman Water System,225,1223,49055
UT,84715,Torrey Town Water System,750,748,49055
UT,84722,Three Points Center,25,990,49053
UT,84722,Homespun Village Water Co.,42,1453,49053
UT,84722,Ivins,8700,990,49053
UT,84722,K.w.u. Inc.,460,2081,49053
UT,84722,North Valley Ranches Sub,25,1130,49053
UT,84722,Rockville Pipeline Company,240,1384,49053
UT,84722,Santa Clara City,8000,239,49053
UT,84722,Zion Canyon Water System,3380,330,49053
MS,38601,Anchor Water Association,2000,148,28071
MS,38601,Campground Water Association,1151,85,28071
MS,38601,City of Oxford,25000,187,28071
MS,38601,College Hill Water Association,982,39,28071
MT,59001,Bearcreek Municipal Water System,200,221,30095
MT,59001,Belfry Carbon County Water and Sewer District,205,133,30095
MT,59001,Bridger Town of,750,234,30095
MT,59001,Columbus Town of,1900,961,30095
MT,59001,Cooney Enterprises,50,544,30095
MT,59001,Evergreen Subdivision,45,571,30095
MT,59001,Fromberg Town of,500,391,30095
MT,59001,Joliet Town of,600,117,30095
MT,59001,Rapelje Water District,70,679,30095
MT,59001,Red Lodge Water Department,2000,168,30095
MT,59001,Rio Vista Estates Ho Association Inc.,50,551,30095
MT,59001,Sherwood Water Station,25,64,30095
MT,59002,City of Billings,114000,3196,30111
MT,59002,Co Water District of Billings Heights,12000,3018,30111
MT,59002,Laurel Municipal Water System,6339,3004,30111
MT,59002,Lockwood Water and Sewer District,5900,1180,30111
MT,59002,Pioneer Water Service,900,1900,30111
MT,59003,Broadus Town of,450,142,30075
MT,59003,Colstrip City of,2350,2129,30075
MT,59003,Forsyth City of,1944,2348,30075
MT,59003,St. Labre Indian School,650,2018,30075
MT,59008,Big Valley & Crossed Arrows Imp District,35,10,30009
MT,59008,Cody City Of,9836,580,30009
MT,59008,Juby`s Mobile Home Park,300,551,30009
MT,59008,Meeteetse Town Of,327,1381,30009
MT,59008,Northwest Rural Water District,5998,412,30009
MT,59008,Powell City Of,6700,879,30009
MT,59008,Rivers Bend Trailer Court,100,525,30009
MT,59008,Shoshone Municipal Pipeline,25,564,30009
MT,59008,Ynp-mammoth Hot Springs,2600,821,30009
MT,59010,Fort Smith Water and Sewer District,450,55,30103
MT,59010,Hardin City of,3500,1189,30103
MT,59010,Hysham Town of,262,2300,30103
MT,59010,Lodge Grass Town of,907,131,30103
MT,59010,Wegner Water Service Hauler,50,1191,30103
MT,59010,Yellowtail Dam Gc Lower System,85,767,30103
MT,59011,Big Timber City of,1650,228,30097
MT,59011,Cottonwood Estates,50,2,30097
MT,59011,Deer Creek Mobile Home Park,22,869,30097
MT,59011,Strobel Trailer Court,60,290,30097
MT,59018,Avalon Subdivision,135,1014,30067
MT,59018,Big Spur Trailer Court,65,688,30067
MT,59018,Cinnabar The,175,102,30067
MT,59018,Clyde Park Water Department,300,70,30067
MT,59018,Cooke City Water District,300,116,30067
MT,59018,East Gate Work Camp,208,1708,30067
MT,59018,Edannes Mobile Home Park,55,1255,30067
MT,59018,Frontier Mobile Home Park,50,43,30067
MT,59018,Gardiner Park County Water District,700,709,30067
MT,59018,Golden Age Village,180,728,30067
MT,59018,Livingston City of,7500,1312,30067
MT,59018,Ranch Headquarters,85,1962,30067
MT,59018,Sphinx Mountain Mb Hm Park,52,1604,30067
MT,59018,Wilsall Water District,250,1058,30067
MT,59018,Windmill Trailer Park Well 1,110,766,30067
MT,59032,Ayers Hutterite Colony,52,1,30027
MT,59032,Canteen Water Service,100,3,30027
MT,59032,Deerfield Hutterite Colony,51,1,30027
MT,59032,Denton Town of,255,104,30027
MT,59032,Grass Range Town of,102,76,30027
MT,59032,Ken Glass Water,30,3,30027
MT,59032,King Ranch Colony,56,76,30027
MT,59032,Lewistown City of,5923,3,30027
MT,59032,Moore Town of,186,177,30027
MT,59032,Mountain Acres Mb Hm Park,320,3,30027
MT,59032,Roy Water and Sewer District,110,388,30027
MT,59032,Spring Creek Colony Lewistown,48,3,30027
MT,59032,Winifred Town of,206,51,30027
MT,59036,Duncan Ranch Colony,96,69,30107
MT,59036,Harlowton City of,1050,447,30107
MT,59036,Judith Gap Town of,126,78,30107
MT,59036,Martinsdale Colony,150,125,30107
MT,59036,Springwater Colony,100,0,30107
MT,59044,Worden Ballantine Yellowstone,800,1499,30111
MT,59046,Golden Valley Colony,85,36,30037
MT,59046,Ryegate Town of,270,941,30037
MT,59053,Martinsdale Water and Sewer District,75,108,30059
MT,59053,Springdale Hutterite Colony,87,129,30059
MT,59054,Melstone Town of,170,33,30087
MT,59054,Musselshell Community County WSD,75,5,30087
MT,59054,Roundup Water Department,1900,1148,30087
MT,59058,Jordan Town of,364,88,30033
MT,59058,Winnett Town of,187,188,30033
MT,59086,City of Bozeman,32000,768,30067
MT,59086,West Yellowstone Town of,8535,385,30067
MT,59086,Belgrade City of,7000,130,30067
MT,59086,River Rock County Water and Sewer District,4200,110,30067
MT,59086,Three Forks City of,1900,1879,30067
MT,59086,North Star Zoot Water,3000,441,30067
MT,59086,Manhattan Town of,1800,601,30067
MT,59086,Rae Water and Sewer District 313,1130,38,30067
MT,59086,Valley Grove Subdivision,825,138,30067
MT,59201,Bainville Town of,350,1312,30085
MT,59201,Cherry Creek Wua Glasgow,180,10,30085
MT,59201,Culbertson Town of,714,1796,30085
MT,59201,Dry Prairie Rural Water Authority,1517,1603,30085
MT,59201,Dry Prairie Valley County,400,1625,30085
MT,59201,Fort Peck Rural County Water District,663,2914,30085
MT,59201,Fort Peck Town of,240,2650,30085
MT,59201,Froid Town of,450,1623,30085
MT,59201,Glasgow City of,3253,2168,30085
MT,59201,Hinsdale Water Department,250,822,30085
MT,59201,Montana Aviation Research Company,70,1947,30085
MT,59201,Nashua Town of,300,1577,30085
MT,59201,North Valley County Water and Sewer District,450,1630,30085
MT,59201,Opheim Town of,111,361,30085
MT,59211,Antelope County Water and Sewer,59,1977,30091
MT,59211,Medicine Lake Town of,600,1772,30091
MT,59211,Outlook County Sewer and Water,96,654,30091
MT,59211,Plentywood Water Department,1700,916,30091
MT,59211,Westby Town of,172,4447,30091
MT,59213,Fairview Town of,1000,920,30085
MT,59213,Lambert Sewer and Water Association,150,94,30085
MT,59213,Richland County Valley View Wua,85,14,30085
MT,59213,Sidney City of,5000,270,30085
MT,59214,Circle Town of,644,245,30055
MT,59214,Dry Redwater Regional Water Authority,55,270,30055
MT,59214,Prairie Community Hospital,80,1278,30055
MT,59221,Alexander City of,1335,1650,30083
MT,59221,Arnegard Diamond Estates,32,242,30083
MT,59221,Badlands Development Long X Tc,52,248,30083
MT,59221,Mckenzie County Rw-system 2,526,1165,30083
MT,59221,Watford City City of,6390,414,30083
MT,59221,Watford Residence Suites,32,35,30083
MT,59222,Flaxville Town of,82,1089,30019
MT,59222,Scobey City of,1026,1949,30019
MT,59259,Casitas Del Mesa Mobile Home Park,180,130,30021
MT,59259,Pinnacle Estates Of Glendive,50,627,30021
MT,59259,Glendive City of,5500,1373,30021
MT,59259,Highland Park Utilities Association,500,657,30021
MT,59259,I 94 Mobile Home Park,90,22,30021
MT,59259,Rainbow Estates,30,16,30021
MT,59259,Richey Town of,180,57,30021
MT,59259,Whispering Trees Mobile Park,100,1284,30021
MT,59261,Camp Creek Wua Inc.,50,507,30071
MT,59261,Dodson Town of,120,20,30071
MT,59261,East Malta Colony,37,1,30071
MT,59261,Loring Hutterian Brethren Inc.,35,0,30071
MT,59261,Malta City of,1800,382,30071
MT,59261,Saco Town of,180,163,30071
MT,59275,Crosby City of,1406,167,30091
MT,59275,Fortuna City of,35,243,30091
MT,59275,Noonan City of,121,154,30091
MT,59301,Custer Co. Water and Sewer District,480,3072,30017
MT,59301,Miles City City of,8800,2823,30017
MT,59301,Palisades Apartments,50,1,30017
MT,59301,Pine Hills Youth Correct Facil,193,1698,30017
MT,59311,Beulah Land Water,40,524,30011
MT,59311,Buckmiller Enterprises Llc,33,161,30011
MT,59311,Ekalaka Town of,400,31,30011
MT,59311,Hulett Town Of,400,606,30011
MT,59311,Moorcroft Town Of,1009,464,30011
MT,59311,Pine Haven Town Of,498,521,30011
MT,59311,Roberts Trailer Park,32,1576,30011
MT,59311,Sundance City Of,1279,733,30011
MT,59311,Vista West Improvement & Serv District,120,1382,30011
MT,59313,Baker City of,1948,23,30025
MT,59313,Fallon County Water District,85,24,30025
MT,59313,North Baker Water and Or Sewer District,112,29,30025
MT,59313,Plevna Town of,130,89,30025
MT,59353,Wibaux Town of,550,0,30109
MT,59401,City of Great Falls,60000,2744,30013
MT,59401,Malmstrom Air Force Base,8850,2478,30013
MT,59401,Sun Prairie Village County,1800,36,30013
MT,59401,Black Eagle Cascade County Water Sewer,1233,2839,30013
MT,59404,Fort Benton City of,1500,1895,30013
MT,59404,Cascade Town of,650,729,30013
MT,59404,Big Sandy Town of,608,2251,30013
MT,59404,Belt Town of,600,134,30013
MT,59410,Helena Water System,31005,3633,30049
MT,59410,East Helena City of,2114,143,30049
MT,59410,Ten Mile and Pleasant Valley Wua,750,1375,30049
MT,59411,Big Sky Colony Cut Bank,107,175,30035
MT,59411,Cut Bank North Water District,478,1096,30035
MT,59411,Cut Bank City of,3105,789,30035
MT,59411,Glacier Colony,80,1,30035
MT,59411,Glendale Colony,90,17,30035
MT,59411,Hidden Lake Colony,80,1397,30035
MT,59411,Horizon Colony,150,10,30035
MT,59411,Ncmrwa Etheridge To Cutbank,25,517,30035
MT,59411,Piegan Border Station,94,318,30035
MT,59411,Seville Colony,116,736,30035
MT,59411,Zenith Colony,70,9,30035
MT,59416,Birch Creek Colony,120,1564,30073
MT,59416,Brady County Water Sewer District,144,2547,30073
MT,59416,Bynum - Teton Co. W & S District,65,614,30073
MT,59416,Carter Chouteau County Water District,150,1192,30073
MT,59416,Choteau City of,1691,127,30073
MT,59416,Conrad Water Department,2500,925,30073
MT,59416,Dutton Town of,338,416,30073
MT,59416,Fairfield Town of,718,154,30073
MT,59416,Geraldine Town of,260,274,30073
MT,59416,Hawarden Square Butte Water,50,446,30073
MT,59416,Highwood County Water and Sewer District,280,155,30073
MT,59416,Hillcrest Colony,89,426,30073
MT,59416,Kingsbury Colony,120,48,30073
MT,59416,Loma County Water District,200,1380,30073
MT,59416,Midway Colony Inc.,92,105,30073
MT,59416,Miller Colony,84,429,30073
MT,59416,Ncmrwa - Pondera County Service Area,144,1249,30073
MT,59416,New Miami Colony,130,144,30073
MT,59416,New Rockport Colony Inc.,160,162,30073
MT,59416,North Geraldine Water System,50,274,30073
MT,59416,Pondera Colony Water Systems,112,421,30073
MT,59416,Power Teton County Water District,167,1016,30073
MT,59416,South Chouteau County Water District,80,25,30073
MT,59416,Tiber County Water District,750,1653,30073
MT,59416,Twin Hills Colony Inc.,78,1799,30073
MT,59416,Valier Town of,452,30,30073
MT,59418,Geyser Judith Basin Cty Water Sewer District,125,23,30045
MT,59418,Hobson Town of,125,24,30045
MT,59418,Stanford Town of,425,33,30045
MT,59418,Surprise Creek Colony,80,196,30045
MT,59435,Camrose Colony,95,1674,30101
MT,59435,Devon Water Inc.,75,1966,30101
MT,59435,Galata County Water District,200,129,30101
MT,59435,Hillside Colony Inc.,100,36,30101
MT,59435,Kevin Town of,290,353,30101
MT,59435,Ncmrwa Shelby To Ethridge,70,558,30101
MT,59435,Oilmont County Water District,300,19,30101
MT,59435,Rimrock Colony,124,21,30101
MT,59435,Shelby City of,3970,41,30101
MT,59435,Sunburst Town of,459,3,30101
MT,59435,Swayze Water Line Assoc Llc,25,3,30101
MT,59435,Sweetgrass Water Users Association,100,1232,30101
MT,59444,Chester Town of,870,1082,30101
MT,59444,Eagle Creek Colony,125,0,30101
MT,59444,Tiber Service Area,200,1880,30101
MT,59444,Riverview Colony,130,1986,30101
MT,59444,Sage Creek Colony,130,2,30101
MT,59444,Sage Creek County Water District,225,87,30101
MT,59444,South Chester Water District,55,1317,30101
MT,59501,Cool Spring Colony,75,11,30041
MT,59501,East End Colony Inc.,80,86,30041
MT,59501,Gildford Colony,70,7,30041
